Date,Close,Open,High,Low,Volume,Code,Company,Up&Down,Rate
2010-03-15,37850,38300,38450,37350,1219475,015760,한국전력공사,-550.0,-1.4322916666666665
2010-03-16,37650,38000,38050,37600,976789,015760,한국전력공사,-200.0,-0.5284015852047557
2010-03-17,38450,37850,38450,37800,1773238,015760,한국전력공사,800.0,2.1248339973439574
2010-03-18,38650,38300,39100,38300,2076508,015760,한국전력공사,200.0,0.5201560468140443
2010-03-19,38550,38700,39000,38450,1625510,015760,한국전력공사,-100.0,-0.258732212160414
2010-03-22,37900,38300,38350,37800,1196812,015760,한국전력공사,-650.0,-1.6861219195849546
2010-03-23,37500,37800,37950,37350,1809080,015760,한국전력공사,-400.0,-1.0554089709762533
2010-03-24,36500,37500,37500,36400,3515892,015760,한국전력공사,-1000.0,-2.666666666666667
2010-03-25,37450,36750,37450,36650,1835152,015760,한국전력공사,950.0,2.6027397260273974
2010-03-26,37200,37500,37500,36900,1201053,015760,한국전력공사,-250.0,-0.6675567423230975
2010-03-29,36950,36650,37100,36500,1663225,015760,한국전력공사,-250.0,-0.6720430107526881
2010-03-30,37200,37250,37250,36600,1328695,015760,한국전력공사,250.0,0.6765899864682002
2010-03-31,36550,37250,37300,36500,1915448,015760,한국전력공사,-650.0,-1.747311827956989
2010-04-01,36500,36700,36800,36350,2025793,015760,한국전력공사,-50.0,-0.13679890560875513
2010-04-02,36250,36650,36850,35850,2864976,015760,한국전력공사,-250.0,-0.684931506849315
2010-04-05,35700,36400,36400,35500,2377326,015760,한국전력공사,-550.0,-1.5172413793103448
2010-04-06,36600,36000,37000,35950,3006493,015760,한국전력공사,900.0,2.5210084033613445
2010-04-07,35650,36750,36750,35500,4443928,015760,한국전력공사,-950.0,-2.5956284153005464
2010-04-08,35750,35800,36050,35350,1979120,015760,한국전력공사,100.0,0.2805049088359046
2010-04-09,35750,36050,36100,35600,1460604,015760,한국전력공사,0.0,0.0
2010-04-12,36350,35950,36650,35900,2030780,015760,한국전력공사,600.0,1.6783216783216783
2010-04-13,35750,36400,36400,35600,1717613,015760,한국전력공사,-600.0,-1.6506189821182942
2010-04-14,36300,36050,36300,35800,2089016,015760,한국전력공사,550.0,1.5384615384615385
2010-04-15,36600,36350,36650,36250,2122601,015760,한국전력공사,300.0,0.8264462809917356
2010-04-16,36100,36600,36650,35750,1771018,015760,한국전력공사,-500.0,-1.366120218579235
2010-04-19,35250,35500,36000,35150,1446316,015760,한국전력공사,-850.0,-2.3545706371191137
2010-04-20,35150,35400,35550,35150,1408564,015760,한국전력공사,-100.0,-0.28368794326241137
2010-04-21,35400,35300,35450,35000,2146947,015760,한국전력공사,250.0,0.7112375533428165
2010-04-22,34400,35150,35300,34300,3535228,015760,한국전력공사,-1000.0,-2.824858757062147
2010-04-23,34550,34600,34800,34550,2218455,015760,한국전력공사,150.0,0.436046511627907
2010-04-26,34900,34550,35000,34300,2412892,015760,한국전력공사,350.0,1.0130246020260492
2010-04-27,34550,34900,34900,34300,2077615,015760,한국전력공사,-350.0,-1.002865329512894
2010-04-28,33600,33900,34050,33550,3776497,015760,한국전력공사,-950.0,-2.7496382054992763
2010-04-29,33550,33750,34250,33350,2092444,015760,한국전력공사,-50.0,-0.1488095238095238
2010-04-30,33850,33650,34300,33650,2067986,015760,한국전력공사,300.0,0.8941877794336811
2010-05-03,33400,33700,33750,33150,1581503,015760,한국전력공사,-450.0,-1.329394387001477
2010-05-04,33200,33400,33750,33050,1593273,015760,한국전력공사,-200.0,-0.5988023952095809
2010-05-06,31850,32500,32600,31700,2821947,015760,한국전력공사,-1350.0,-4.066265060240964
2010-05-07,30700,30650,31400,30550,3946000,015760,한국전력공사,-1150.0,-3.610675039246468
2010-05-10,32200,31150,32200,30950,2985373,015760,한국전력공사,1500.0,4.88599348534202
2010-05-11,31550,32400,32400,31550,2370884,015760,한국전력공사,-650.0,-2.018633540372671
2010-05-12,31450,31850,32150,31300,1875657,015760,한국전력공사,-100.0,-0.31695721077654515
2010-05-13,32700,31750,32700,31700,2377554,015760,한국전력공사,1250.0,3.97456279809221
2010-05-14,32300,32300,32700,31950,2362195,015760,한국전력공사,-400.0,-1.2232415902140672
2010-05-17,30900,31950,31950,30850,2933754,015760,한국전력공사,-1400.0,-4.3343653250774
2010-05-18,31300,31450,31450,30850,1973884,015760,한국전력공사,400.0,1.2944983818770228
2010-05-19,32400,31300,32500,30750,4677583,015760,한국전력공사,1100.0,3.5143769968051117
2010-05-20,32800,32450,33750,32450,3873366,015760,한국전력공사,400.0,1.2345679012345678
2010-05-24,33100,33000,33200,32300,2109208,015760,한국전력공사,300.0,0.9146341463414633
2010-05-25,31550,32700,33400,31550,3605228,015760,한국전력공사,-1550.0,-4.682779456193353
2010-05-26,31100,31500,31850,30800,2025098,015760,한국전력공사,-450.0,-1.4263074484944533
2010-05-27,31850,31050,31850,31000,1810988,015760,한국전력공사,750.0,2.4115755627009645
2010-05-28,32550,32100,32700,31850,1860673,015760,한국전력공사,700.0,2.197802197802198
2010-05-31,33000,32300,33200,32150,2121049,015760,한국전력공사,450.0,1.3824884792626728
2010-06-01,33050,32900,33700,32800,2179451,015760,한국전력공사,50.0,0.15151515151515152
2010-06-03,34250,33600,34300,33500,2880278,015760,한국전력공사,1200.0,3.6308623298033282
2010-06-04,34150,34400,34650,34000,2267657,015760,한국전력공사,-100.0,-0.291970802919708
2010-06-07,33200,33250,33450,32800,1578241,015760,한국전력공사,-950.0,-2.781844802342606
2010-06-08,33550,33200,33800,33100,1168172,015760,한국전력공사,350.0,1.0542168674698795
2010-06-09,33950,33600,34400,33100,1784523,015760,한국전력공사,400.0,1.1922503725782414
2010-06-10,33500,34000,34200,33500,1764703,015760,한국전력공사,-450.0,-1.3254786450662739
2010-06-11,34200,34050,34350,33750,1389799,015760,한국전력공사,700.0,2.0895522388059704
2010-06-14,34200,34550,34700,34200,1406258,015760,한국전력공사,0.0,0.0
2010-06-15,33450,34250,34300,33300,1564588,015760,한국전력공사,-750.0,-2.1929824561403506
2010-06-16,33150,33800,33850,33000,2480885,015760,한국전력공사,-300.0,-0.8968609865470852
2010-06-17,32700,33300,33450,32400,2420698,015760,한국전력공사,-450.0,-1.3574660633484164
2010-06-18,32800,32750,33150,32550,1568737,015760,한국전력공사,100.0,0.3058103975535168
2010-06-21,33500,33450,33700,33250,1743231,015760,한국전력공사,700.0,2.1341463414634148
2010-06-22,33400,33550,33700,33150,1592846,015760,한국전력공사,-100.0,-0.2985074626865672
2010-06-23,34000,33500,34400,33400,2412148,015760,한국전력공사,600.0,1.7964071856287425
2010-06-24,34100,33850,34300,33650,1203695,015760,한국전력공사,100.0,0.29411764705882354
2010-06-25,33350,33750,33850,33050,2385962,015760,한국전력공사,-750.0,-2.1994134897360706
2010-06-28,32700,33200,33200,32650,1598207,015760,한국전력공사,-650.0,-1.9490254872563717
2010-06-29,31900,32700,32900,31900,1905557,015760,한국전력공사,-800.0,-2.4464831804281344
2010-06-30,31600,31550,32400,31400,2020685,015760,한국전력공사,-300.0,-0.9404388714733543
2010-07-01,31400,31600,32000,31400,1614148,015760,한국전력공사,-200.0,-0.6329113924050633
2010-07-02,31350,31600,31700,31250,866381,015760,한국전력공사,-50.0,-0.15923566878980894
2010-07-05,31000,31400,31650,31000,1211573,015760,한국전력공사,-350.0,-1.1164274322169059
2010-07-06,31150,31200,31300,30600,2669456,015760,한국전력공사,150.0,0.4838709677419355
2010-07-07,30450,31150,31150,30450,2206267,015760,한국전력공사,-700.0,-2.247191011235955
2010-07-08,30700,30700,30850,30400,3085210,015760,한국전력공사,250.0,0.8210180623973727
2010-07-09,31900,31000,31900,30950,2630917,015760,한국전력공사,1200.0,3.908794788273615
2010-07-12,31750,32050,32200,31500,1765253,015760,한국전력공사,-150.0,-0.4702194357366771
2010-07-13,32000,31900,32250,31750,1622090,015760,한국전력공사,250.0,0.7874015748031495
2010-07-14,32150,32100,32750,32000,2967109,015760,한국전력공사,150.0,0.46875
2010-07-15,31750,32150,32150,31450,1855992,015760,한국전력공사,-400.0,-1.244167962674961
2010-07-16,31000,31700,31700,30900,2554709,015760,한국전력공사,-750.0,-2.3622047244094486
2010-07-19,30850,30750,31200,30600,1705405,015760,한국전력공사,-150.0,-0.4838709677419355
2010-07-20,32100,31100,32450,30850,3647024,015760,한국전력공사,1250.0,4.051863857374392
2010-07-21,31900,32450,32700,31850,2098880,015760,한국전력공사,-200.0,-0.6230529595015576
2010-07-22,32100,31900,32600,31800,2880910,015760,한국전력공사,200.0,0.6269592476489028
2010-07-23,33500,32300,33500,31800,3100652,015760,한국전력공사,1400.0,4.361370716510903
2010-07-26,33600,33500,33750,33100,2543685,015760,한국전력공사,100.0,0.2985074626865672
2010-07-27,33200,33600,33700,33000,2011227,015760,한국전력공사,-400.0,-1.1904761904761905
2010-07-28,33550,33200,33800,33050,2342968,015760,한국전력공사,350.0,1.0542168674698795
2010-07-29,33600,33650,33850,33500,1135777,015760,한국전력공사,50.0,0.14903129657228018
2010-07-30,33200,33550,33600,33050,1605547,015760,한국전력공사,-400.0,-1.1904761904761905
2010-08-02,32300,33500,33500,32200,3030687,015760,한국전력공사,-900.0,-2.710843373493976
2010-08-03,32000,32450,32550,31950,1900770,015760,한국전력공사,-300.0,-0.9287925696594427
